LOCATION;INDICATOR;SUBJECT;MEASURE;FREQUENCY;TIME;Value;Flag Codes
OECDE;CPI;TOT;AGRWTH;A;2003;2,935676;
OECDE;CPI;TOT;AGRWTH;A;2004;2,377504;
OECDE;CPI;TOT;AGRWTH;A;2005;2,362239;
OECDE;CPI;TOT;AGRWTH;A;2006;2,526949;
OECDE;CPI;TOT;AGRWTH;A;2007;2,626089;
OECDE;CPI;TOT;AGRWTH;A;2008;3,846209;
OECDE;CPI;TOT;AGRWTH;A;2009;1,116129;
OECDE;CPI;TOT;AGRWTH;A;2010;2,176423;
OECDE;CPI;TOT;AGRWTH;A;2011;3,066572;
OECDE;CPI;TOT;AGRWTH;A;2012;2,848864;
OECDE;CPI;TOT;AGRWTH;A;2013;1,821751;
OECDE;CPI;TOT;AGRWTH;A;2014;1,246137;
OECDE;CPI;TOT;AGRWTH;A;2015;0,7350841;
OECDE;CPI;TOT;AGRWTH;A;2016;1,006857;
OECDE;CPI;TOT;AGRWTH;A;2017;2,482269;
OECDE;CPI;TOT;AGRWTH;A;2018;3,020308;
OECDE;CPI;TOT;AGRWTH;A;2019;2,613232;
OECDE;CPI;TOT;AGRWTH;A;2020;1,597076;
OECDE;CPI;TOT;AGRWTH;A;2021;4,104215;
OECDE;CPI;TOT;AGRWTH;A;2022;13,77835;
COL;CPI;TOT;AGRWTH;A;1980;26,55266;
COL;CPI;TOT;AGRWTH;A;1981;27,45377;
COL;CPI;TOT;AGRWTH;A;1982;24,72098;
COL;CPI;TOT;AGRWTH;A;1983;19,59731;
COL;CPI;TOT;AGRWTH;A;1984;16,16162;
COL;CPI;TOT;AGRWTH;A;1985;24,09018;
COL;CPI;TOT;AGRWTH;A;1986;18,84246;
COL;CPI;TOT;AGRWTH;A;1987;23,30203;
COL;CPI;TOT;AGRWTH;A;1988;28,10839;
COL;CPI;TOT;AGRWTH;A;1989;25,86755;
COL;CPI;TOT;AGRWTH;A;1990;29,15202;
COL;CPI;TOT;AGRWTH;A;1991;30,38782;
COL;CPI;TOT;AGRWTH;A;1992;27,01063;
COL;CPI;TOT;AGRWTH;A;1993;22,44248;
COL;CPI;TOT;AGRWTH;A;1994;22,84624;
COL;CPI;TOT;AGRWTH;A;1995;20,8918;
COL;CPI;TOT;AGRWTH;A;1996;20,79756;
COL;CPI;TOT;AGRWTH;A;1997;18,47003;
COL;CPI;TOT;AGRWTH;A;1998;18,67698;
COL;CPI;TOT;AGRWTH;A;1999;10,87369;
COL;CPI;TOT;AGRWTH;A;2000;9,225347;
COL;CPI;TOT;AGRWTH;A;2001;7,965562;
COL;CPI;TOT;AGRWTH;A;2002;6,351508;
COL;CPI;TOT;AGRWTH;A;2003;7,129788;
COL;CPI;TOT;AGRWTH;A;2004;5,904022;
COL;CPI;TOT;AGRWTH;A;2005;5,051016;
COL;CPI;TOT;AGRWTH;A;2006;4,293426;
COL;CPI;TOT;AGRWTH;A;2007;5,544385;
COL;CPI;TOT;AGRWTH;A;2008;6,996882;
COL;CPI;TOT;AGRWTH;A;2009;4,202518;
COL;CPI;TOT;AGRWTH;A;2010;2,272003;
COL;CPI;TOT;AGRWTH;A;2011;3,415032;
COL;CPI;TOT;AGRWTH;A;2012;3,169303;
COL;CPI;TOT;AGRWTH;A;2013;2,016993;
COL;CPI;TOT;AGRWTH;A;2014;2,898838;
COL;CPI;TOT;AGRWTH;A;2015;4,989829;
COL;CPI;TOT;AGRWTH;A;2016;7,513461;
COL;CPI;TOT;AGRWTH;A;2017;4,314313;
COL;CPI;TOT;AGRWTH;A;2018;3,24057;
COL;CPI;TOT;AGRWTH;A;2019;3,52302;
COL;CPI;TOT;AGRWTH;A;2020;2,52662;
COL;CPI;TOT;AGRWTH;A;2021;3,495073;
COL;CPI;TOT;AGRWTH;A;2022;10,17724;
LVA;CPI;TOT;AGRWTH;A;1992;951,6962;
LVA;CPI;TOT;AGRWTH;A;1993;108,9896;
LVA;CPI;TOT;AGRWTH;A;1994;35,92471;
LVA;CPI;TOT;AGRWTH;A;1995;24,97593;
LVA;CPI;TOT;AGRWTH;A;1996;17,61046;
LVA;CPI;TOT;AGRWTH;A;1997;8,447392;
LVA;CPI;TOT;AGRWTH;A;1998;4,644212;
LVA;CPI;TOT;AGRWTH;A;1999;2,364815;
LVA;CPI;TOT;AGRWTH;A;2000;2,654253;
LVA;CPI;TOT;AGRWTH;A;2001;2,487044;
LVA;CPI;TOT;AGRWTH;A;2002;1,938879;
LVA;CPI;TOT;AGRWTH;A;2003;2,942643;
LVA;CPI;TOT;AGRWTH;A;2004;6,192384;
LVA;CPI;TOT;AGRWTH;A;2005;6,748452;
LVA;CPI;TOT;AGRWTH;A;2006;6,536199;
LVA;CPI;TOT;AGRWTH;A;2007;10,09298;
LVA;CPI;TOT;AGRWTH;A;2008;15,40232;
LVA;CPI;TOT;AGRWTH;A;2009;3,534107;
LVA;CPI;TOT;AGRWTH;A;2010;-1,084636;
LVA;CPI;TOT;AGRWTH;A;2011;4,370736;
LVA;CPI;TOT;AGRWTH;A;2012;2,257789;
LVA;CPI;TOT;AGRWTH;A;2013;-0,02945478;
LVA;CPI;TOT;AGRWTH;A;2014;0,6204923;
LVA;CPI;TOT;AGRWTH;A;2015;0,1742414;
LVA;CPI;TOT;AGRWTH;A;2016;0,1406308;
LVA;CPI;TOT;AGRWTH;A;2017;2,930369;
LVA;CPI;TOT;AGRWTH;A;2018;2,53446;
LVA;CPI;TOT;AGRWTH;A;2019;2,811403;
LVA;CPI;TOT;AGRWTH;A;2020;0,2190611;
LVA;CPI;TOT;AGRWTH;A;2021;3,275814;
LVA;CPI;TOT;AGRWTH;A;2022;17,31029;
SAU;CPI;TOT;AGRWTH;A;1996;1,22207;
SAU;CPI;TOT;AGRWTH;A;1997;0,05715102;
SAU;CPI;TOT;AGRWTH;A;1998;-0,3712695;
SAU;CPI;TOT;AGRWTH;A;1999;-1,333755;
SAU;CPI;TOT;AGRWTH;A;2000;-1,125;
SAU;CPI;TOT;AGRWTH;A;2001;-1,120944;
SAU;CPI;TOT;AGRWTH;A;2002;0,2471872;
SAU;CPI;TOT;AGRWTH;A;2003;0,6121929;
SAU;CPI;TOT;AGRWTH;A;2004;0,5155075;
SAU;CPI;TOT;AGRWTH;A;2005;0,4792332;
SAU;CPI;TOT;AGRWTH;A;2006;2,20902;
SAU;CPI;TOT;AGRWTH;A;2007;4,167827;
SAU;CPI;TOT;AGRWTH;A;2008;9,870246;
SAU;CPI;TOT;AGRWTH;A;2009;5,057225;
SAU;CPI;TOT;AGRWTH;A;2010;5,339416;
SAU;CPI;TOT;AGRWTH;A;2011;5,826217;B
SAU;CPI;TOT;AGRWTH;A;2012;2,86627;
SAU;CPI;TOT;AGRWTH;A;2013;3,532522;
SAU;CPI;TOT;AGRWTH;A;2014;2,23629;
SAU;CPI;TOT;AGRWTH;A;2015;1,206073;
SAU;CPI;TOT;AGRWTH;A;2016;2,06884;
SAU;CPI;TOT;AGRWTH;A;2017;-0,8381946;
SAU;CPI;TOT;AGRWTH;A;2018;2,458142;
SAU;CPI;TOT;AGRWTH;A;2019;-2,093333;
SAU;CPI;TOT;AGRWTH;A;2020;3,445458;
SAU;CPI;TOT;AGRWTH;A;2021;3,06329;
SAU;CPI;TOT;AGRWTH;A;2022;2,474074;
ARG;CPI;TOT;AGRWTH;A;2018;34,27723;
ARG;CPI;TOT;AGRWTH;A;2019;53,54831;
ARG;CPI;TOT;AGRWTH;A;2020;42,01509;
ARG;CPI;TOT;AGRWTH;A;2021;48,40938;
ARG;CPI;TOT;AGRWTH;A;2022;72,43076;
LTU;CPI;TOT;AGRWTH;A;1992;1020,621;
LTU;CPI;TOT;AGRWTH;A;1993;410,4519;
LTU;CPI;TOT;AGRWTH;A;1994;72,25468;
LTU;CPI;TOT;AGRWTH;A;1995;39,64763;
LTU;CPI;TOT;AGRWTH;A;1996;24,62519;
LTU;CPI;TOT;AGRWTH;A;1997;8,881048;
LTU;CPI;TOT;AGRWTH;A;1998;5,067554;
LTU;CPI;TOT;AGRWTH;A;1999;0,7275506;
LTU;CPI;TOT;AGRWTH;A;2000;0,9816155;
LTU;CPI;TOT;AGRWTH;A;2001;1,36712;
LTU;CPI;TOT;AGRWTH;A;2002;0,2815066;
LTU;CPI;TOT;AGRWTH;A;2003;-1,134309;
LTU;CPI;TOT;AGRWTH;A;2004;1,164103;
LTU;CPI;TOT;AGRWTH;A;2005;2,658485;
LTU;CPI;TOT;AGRWTH;A;2006;3,73912;
LTU;CPI;TOT;AGRWTH;A;2007;5,737174;
LTU;CPI;TOT;AGRWTH;A;2008;10,92589;
LTU;CPI;TOT;AGRWTH;A;2009;4,453044;
LTU;CPI;TOT;AGRWTH;A;2010;1,319214;
LTU;CPI;TOT;AGRWTH;A;2011;4,130276;
LTU;CPI;TOT;AGRWTH;A;2012;3,089983;
LTU;CPI;TOT;AGRWTH;A;2013;1,047479;
LTU;CPI;TOT;AGRWTH;A;2014;0,103758;
LTU;CPI;TOT;AGRWTH;A;2015;-0,8840974;
LTU;CPI;TOT;AGRWTH;A;2016;0,9055251;
LTU;CPI;TOT;AGRWTH;A;2017;3,722889;
LTU;CPI;TOT;AGRWTH;A;2018;2,697928;
LTU;CPI;TOT;AGRWTH;A;2019;2,334509;
LTU;CPI;TOT;AGRWTH;A;2020;1,199894;
LTU;CPI;TOT;AGRWTH;A;2021;4,683544;
LTU;CPI;TOT;AGRWTH;A;2022;19,70505;
CRI;CPI;TOT;AGRWTH;A;1980;18,13517;
CRI;CPI;TOT;AGRWTH;A;1981;37,05634;
CRI;CPI;TOT;AGRWTH;A;1982;90,12133;
CRI;CPI;TOT;AGRWTH;A;1983;32,62371;
CRI;CPI;TOT;AGRWTH;A;1984;11,94743;
CRI;CPI;TOT;AGRWTH;A;1985;15,05742;
CRI;CPI;TOT;AGRWTH;A;1986;11,83506;
CRI;CPI;TOT;AGRWTH;A;1987;16,84242;
CRI;CPI;TOT;AGRWTH;A;1988;20,83253;
CRI;CPI;TOT;AGRWTH;A;1989;16,50981;
CRI;CPI;TOT;AGRWTH;A;1990;19,03975;
CRI;CPI;TOT;AGRWTH;A;1991;28,70929;
CRI;CPI;TOT;AGRWTH;A;1992;21,79117;
CRI;CPI;TOT;AGRWTH;A;1993;9,778601;
CRI;CPI;TOT;AGRWTH;A;1994;13,53447;
CRI;CPI;TOT;AGRWTH;A;1995;23,1865;
CRI;CPI;TOT;AGRWTH;A;1996;17,51145;
CRI;CPI;TOT;AGRWTH;A;1997;13,24804;
CRI;CPI;TOT;AGRWTH;A;1998;11,6593;
CRI;CPI;TOT;AGRWTH;A;1999;10,04528;
CRI;CPI;TOT;AGRWTH;A;2000;10,96155;
CRI;CPI;TOT;AGRWTH;A;2001;11,25562;
CRI;CPI;TOT;AGRWTH;A;2002;9,167521;
CRI;CPI;TOT;AGRWTH;A;2003;9,447581;
CRI;CPI;TOT;AGRWTH;A;2004;12,31481;
CRI;CPI;TOT;AGRWTH;A;2005;13,7983;
CRI;CPI;TOT;AGRWTH;A;2006;11,4706;
CRI;CPI;TOT;AGRWTH;A;2007;9,357244;
CRI;CPI;TOT;AGRWTH;A;2008;13,42446;
CRI;CPI;TOT;AGRWTH;A;2009;7,842702;
CRI;CPI;TOT;AGRWTH;A;2010;5,662757;
CRI;CPI;TOT;AGRWTH;A;2011;4,877998;
CRI;CPI;TOT;AGRWTH;A;2012;4,495453;
CRI;CPI;TOT;AGRWTH;A;2013;5,231336;
CRI;CPI;TOT;AGRWTH;A;2014;4,519201;
CRI;CPI;TOT;AGRWTH;A;2015;0,801982;
CRI;CPI;TOT;AGRWTH;A;2016;-0,01747885;
CRI;CPI;TOT;AGRWTH;A;2017;1,625907;
CRI;CPI;TOT;AGRWTH;A;2018;2,221115;
CRI;CPI;TOT;AGRWTH;A;2019;2,096046;
CRI;CPI;TOT;AGRWTH;A;2020;0,7249115;
CRI;CPI;TOT;AGRWTH;A;2021;1,726478;
G-20;CPI;TOT;AGRWTH;A;1997;6,262097;
G-20;CPI;TOT;AGRWTH;A;1998;6,610947;
G-20;CPI;TOT;AGRWTH;A;1999;6,103374;
G-20;CPI;TOT;AGRWTH;A;2000;4,454865;
G-20;CPI;TOT;AGRWTH;A;2001;4,312307;
G-20;CPI;TOT;AGRWTH;A;2002;3,515885;
G-20;CPI;TOT;AGRWTH;A;2003;3,356506;
G-20;CPI;TOT;AGRWTH;A;2004;3,063714;
G-20;CPI;TOT;AGRWTH;A;2005;3,293352;
G-20;CPI;TOT;AGRWTH;A;2006;3,333422;
G-20;CPI;TOT;AGRWTH;A;2007;3,377728;
G-20;CPI;TOT;AGRWTH;A;2008;4,975504;
G-20;CPI;TOT;AGRWTH;A;2009;2,020091;
G-20;CPI;TOT;AGRWTH;A;2010;3,269716;
G-20;CPI;TOT;AGRWTH;A;2011;4,150681;
G-20;CPI;TOT;AGRWTH;A;2012;3,236469;
G-20;CPI;TOT;AGRWTH;A;2013;3,140436;
G-20;CPI;TOT;AGRWTH;A;2014;2,779612;
G-20;CPI;TOT;AGRWTH;A;2015;2,366872;
G-20;CPI;TOT;AGRWTH;A;2016;2,248121;
G-20;CPI;TOT;AGRWTH;A;2017;2,348548;
G-20;CPI;TOT;AGRWTH;A;2018;3,230422;
G-20;CPI;TOT;AGRWTH;A;2019;3,563748;
G-20;CPI;TOT;AGRWTH;A;2020;2,694649;
G-20;CPI;TOT;AGRWTH;A;2021;4,284405;
G-20;CPI;TOT;AGRWTH;A;2022;8,563109;
EU27_2020;CPI;TOT;AGRWTH;A;2001;3,6;
EU27_2020;CPI;TOT;AGRWTH;A;2002;2,7;
EU27_2020;CPI;TOT;AGRWTH;A;2003;2,3;
EU27_2020;CPI;TOT;AGRWTH;A;2004;2,5;
EU27_2020;CPI;TOT;AGRWTH;A;2005;2,3;
EU27_2020;CPI;TOT;AGRWTH;A;2006;2,3;
EU27_2020;CPI;TOT;AGRWTH;A;2007;2,4;
EU27_2020;CPI;TOT;AGRWTH;A;2008;3,7;
EU27_2020;CPI;TOT;AGRWTH;A;2009;0,8;
EU27_2020;CPI;TOT;AGRWTH;A;2010;1,8;
EU27_2020;CPI;TOT;AGRWTH;A;2011;2,9;
EU27_2020;CPI;TOT;AGRWTH;A;2012;2,6;
EU27_2020;CPI;TOT;AGRWTH;A;2013;1,3;
EU27_2020;CPI;TOT;AGRWTH;A;2014;0,4;
EU27_2020;CPI;TOT;AGRWTH;A;2015;0,1;
EU27_2020;CPI;TOT;AGRWTH;A;2016;0,2;
EU27_2020;CPI;TOT;AGRWTH;A;2017;1,6;
EU27_2020;CPI;TOT;AGRWTH;A;2018;1,8;
EU27_2020;CPI;TOT;AGRWTH;A;2019;1,4;
EU27_2020;CPI;TOT;AGRWTH;A;2020;0,7;
EU27_2020;CPI;TOT;AGRWTH;A;2021;2,9;
EU27_2020;CPI;TOT;AGRWTH;A;2022;9,2;
